年,月,日,標題,內容,報社
2014,3,8,新蜘蛛人表揚癌童遭取消 控奧斯卡搞鬼,去年11月15日，許願基金會為一圓5歲癌童麥爾斯史考特想當蝙蝠俠的夢想，動員1萬2千位市民，將舊金山化為《蝙蝠俠》片中的高譚市，讓麥爾斯穿蝙蝠裝、坐蝙蝠車上街打擊犯罪。華裔市長李孟賢頒舊金山市鑰給麥爾斯，總統歐巴馬也錄製影片表揚，圓夢過程感動世人。美國《紐約郵報》報導，奧斯卡原本安排加菲德和麥爾斯在頒獎典禮亮相，上周六彩排時，加菲德不滿他寫的腳本被打槍憤而退出，害小蝙蝠俠不能上台，幼小心靈受傷害，主辦單位找克里斯艾文救火，擔任向銀幕英雄致敬的引言人。陪玩迪士尼補償加菲德主演的《蜘蛛人驚奇再起2：電光之戰》下月23日將上映，鬧出這種醜聞非同小可。他的發言人立刻澄清：「他已準備好，但周日早上，主辦單位（美國影藝學院）認為該橋段不適合，決定取消，他和麥爾斯都很沮喪。」貼心的加菲德在頒獎隔天陪麥爾斯去迪士尼樂園玩，並在飯店穿上燕尾服，為麥爾斯辦迷你奧斯卡彌補他。影藝學院昨證實臨時取消，外界譁然，網友痛罵：「影藝學院該感到羞恥！」也有人譏諷：「顯然吃比薩、玩自拍更重要。」,蘋果日報
2014,3,5,凱特布蘭琪 奪后嗨爆粗口 塞小金人玩3P,凱特9年前曾以《神鬼玩家》奪得最佳女配角，兩度爭搶最佳女主角摃龜，前天終於以《藍色茉莉》登上影后。她開心回到後台受訪，記者指她是澳洲首位獲頒兩座小金人的影星，向來優雅的她竟語帶F字眼說：「你們他X的別忘了這一點。」現場哄堂大笑。她得獎後整晚沒讓小金人離開視線，連睡覺也放在身邊，在艾倫節目中笑說：「這是我和老公最接近3P的時候。」小珍妮佛搞笑搶獎上屆影后「小珍妮佛」珍妮佛勞倫斯以《瞞天大佈局》角逐最佳女配角，最後輸給《自由之心》的露琵塔尼詠歐，她倆在後台巧遇，小珍妮佛作勢要搶露琵塔的小金人，雙姝一搭一唱製造「笑」果。艾倫在頒獎典禮揪群星自拍、叫外賣披薩，是吸睛亮點，自拍照創下近310萬次的轉推紀錄，影迷誇她主持坦率、風趣，也有人認為過於平淡，北美吸引4300萬人收看，創10年新高；台灣轉播的STAR MOVIES晚間中文字幕平均收視為0.65％，台視則為0.32％，全台共224萬8千人收看。雷神三兄弟 跑趴比帥「雷神索爾」克里斯漢斯沃(右起)前天與大哥路克、小弟連恩同赴奧斯卡會後趴，3兄弟難得同時聚首，讓人見識漢斯沃家的帥基因。達志莎莉賽隆 熱戀放閃奧斯卡影后莎莉賽隆  前天隻身出席奧斯卡，不見新歡西恩潘同行，兩人當晚合體現身會後派對，小倆口交往2個多月，近日高調放閃。,蘋果日報
2014,3,4,張叔平《宗師》氣勢止步奧斯卡 王家衛「繼續走下去」,王家衛的《一代宗師》雖與最佳外語片入圍失之交臂，但張叔平與攝影師Philippe Le Sourd分別角逐最佳服裝設計與最佳攝影，備受香港影迷期待，張叔平擁有11座金馬獎，是金馬紀錄保持人，一向不參加頒獎典禮的他，昨盛裝赴會，王家衛也佩戴香港導演會胸章走紅毯，可惜2項獎仍分別敗給《大亨小傳》與《地心引力》。特為走紅毯減肥王家衛等3人昨出席奧斯卡前夕，接受香港媒體訪問。問張叔平是否為走紅地毯減肥？他笑言：「一點點，之前扣不到鈕扣，現在扣到了。」張叔平還指這次出席奧斯卡心情比香港出席頒獎更平靜，又笑說如果得獎第一件事是抽菸，還坦言《一代》未能入圍最佳外語片，是種遺憾。文化吸引力變低王家衛則說「提名代表電影到達一個水準，事實證明我們也能做到。」對張叔平遺憾《一代》未入圍最佳外語片，王家衛說：「可能是文化問題，近十年華語片在外國人眼中吸引力越來越低，我們要更努力。」,蘋果日報
2014,3,4,小布製片《自由之心》27年首奪小金人,裘莉獲珍赫修人道獎但他不敢居功地說：「我們今晚能夠站在這裡，是因為有人帶領我們呈現這個故事，他就是不屈不撓的（導演）史提夫麥昆。」他未婚妻裘莉擔任聯合國親善大使多年，關懷各地難民，去年11月獲奧斯卡主辦單位頒「珍赫修人道獎」，主辦單位昨播出她致辭的影片再次表揚，小布深情吻額，濃情密意溢於言表。,蘋果日報
2014,3,4,露琵塔 雷托 受辱黑奴 變裝毒蟲 上位 苦命邊緣人奪配角獎,肯亞裔女星露琵塔尼詠歐第一次拍好萊塢電影，便以《自由之心》中飽受主人欺凌的可憐黑奴一鳴驚人。30歲的她在家鄉肯亞演過電視劇，並自編自導紀錄片《In My Genes》、執導MV《The Little Things You Do》，是好萊塢少見的才女，近來出席各大電影獎紅地毯的時尚品味也大獲好評。耶魯才女梅姨學妹身為耶魯高材生、梅姨學妹的她，1月在金球獎敗給「小珍妮佛」珍妮佛勞倫斯，但聲勢倒吃甘蔗，在奧斯卡扳回一城，昨感性說：「我生命中的許多喜悅來自別人的苦痛；我確信先人正看著，我心中滿懷感激。」雷托感恩輟學母親42歲的雷托為《藥命俱樂部》瘦身近14公斤，飾演纖腰變裝癖，吸毒成癮、染上愛滋病，演技動人，獲金球獎和諸多影評人協會獎肯定。他昨致辭特別感謝母親：「1個女生高中懷了第2胎後休學照顧小孩，她想盡辦法讓家人過好日子，並鼓勵小孩做個有出息的人，這女生就是我母親。我愛妳，感謝妳教我懷抱夢想。」雷托外型帥氣，不僅是演員，還是搖滾樂團「30秒上火星」主唱，3年前曾來台演出，披上歌迷送的中華民國國旗飆歌。該樂團在全球近60國舉辦311場演唱會，捧場人數達300萬人次，獲金氏世界紀錄認證為「單一巡演最久的搖滾樂團」。最佳女配角 露琵塔尼詠歐 Lupita Nyong'o年齡：30歲得獎作：《自由之心》最佳男配角 傑瑞德雷托 Jared Leto年齡：42歲得獎作：《藥命俱樂部》,蘋果日報
2014,3,4,艾倫主持光明燈護體 策動史上最大咖自拍,200萬轉發癱瘓推特後來她說拍照上傳「推特」，掏出三星Galaxy Note 3手機，找梅莉史翠普、小珍妮佛自拍，沒想到布裘、布萊利庫柏等大明星都湊上來，促成史上最大咖自拍。果然短短2小時就在推特被轉發2百萬次，還讓「推特」當機20分鐘。她怕明星餓肚子，叫了外送披薩，卻說「沒帶錢」，吆喝大家樂捐。「AdAge.com」網站報導，三星連續第6年贊助奧斯卡，前5年贊助總金額高達7.2億元台幣，今年買了5分鐘時段讓手機在典禮上曝光。美國影藝學院平均砸9億元台幣辦頒獎禮，今年頒獎禮每30秒廣告賣5400萬元台幣，比起去年高出10%，像光明燈的舞台布景和影片卻很單調，媒體揶揄大概艾倫的主持費就花掉大半預算，其餘只好從簡。,蘋果日報
2014,3,4,史提夫馬丁獲終身成就獎 補奧斯卡0缺憾,生涯票房426億滿頭白髮是馬丁的正字標記，他3度主持奧斯卡頒獎典禮，曾獲艾美獎和葛萊美音樂獎，卻從未入圍奧斯卡。他自嘲：「我一直夢想得到奧斯卡殊榮，今晚我感覺離夢想更進一步了。」馬丁入行47年，早年演出綜藝節目《周末夜現場》走紅，1980年代轉進銀幕，演出《衰鬼上錯身》、《新岳父大人》等喜劇片，生涯累積票房逾14億2250萬美元（約426億7500萬元台幣）；影集《推理女神探》女主角安琪拉蘭斯柏瑞和義大利服裝設計師皮洛托西也獲本屆終身成就獎。,蘋果日報
2014,3,8,安德魯脫稿 害蝙蝠童冊封被取消 奧斯卡消失橋段惹議 蜘蛛人喊冤非禍首,３日落幕的奧斯卡頒獎典禮餘波盪漾，傳原本安排抗癌小鬥士「蝙蝠童」邁爾斯史考特與「蜘蛛人」安德魯加菲一同上場，上演難得的DC、漫威超級英雄溫馨大和解，這安排卻在典禮當天臨時取消。媒體怪罪是蜘蛛人耍大牌做掉蝙蝠童，成千古罪人，但奧斯卡與安德魯急忙否認。《紐約郵報》報導，由於今年奧斯卡主題是銀幕英雄，安德魯原被安排在典禮中正式冊封邁爾斯成真正的超級英雄，但安德魯在典禮前一天的彩排中不滿意台詞，自行亂改劇本，被製作人阻止後，發飆走人，留下５歲的邁爾斯與家人不知所措。克里斯救火上場奧斯卡製作單位被迫取消該段演出，緊急改請「美國隊長」克里斯伊凡取代兩人出場。為補償邁爾斯，影藝學院還安排他與家人隔天一遊迪士尼樂園。因轉播限制刪除報導一出讓安德魯飽受撻伐，影藝學院連忙發表申明，表示該段演出是「因現場轉播的限制，不得以而忍痛刪除」，並說安德魯在奧斯卡隔天還親自開車到迪士尼樂園，與邁爾斯和家人見面同歡。安德魯的發言人亦發出聲明，澄清安德魯是在典禮當天清晨才收到取消出場的通知，原因是「該段演出與典禮不契合」，安德魯與邁爾斯一樣難過，隔天安德魯還在邁爾斯的旅館房舉辦迷你奧斯卡典禮，不實報導是全篇謊言。娛樂網站TheWrap報導，曾參與當天彩排的人員表示，安德魯當天確實脫稿，認為原台詞過度消費蝙蝠童。但《蜘蛛人驚奇再起２：電光之戰》下月要上映，索尼電影不願放棄宣傳機會，出面干涉，安德魯最後同意照稿演出，但奧斯卡製作人仍不爽，決定取消節目。,中國時報
2014,3,7,傑瑞德小金人意外受創 擺廚房療傷,許多大明星拿到小金人會很珍惜，小心呵護之餘，還會特別收藏好，也有不少人選擇放在浴室、廁所等意想不到之處。甫以《藥命俱樂部》拿下最佳男配角的傑瑞德雷托，受訪時透露，他的小金人已經「受傷了」。他說，奧斯卡當天背著自己的小金人，跟一些朋友還有工作人員在樓梯上拍照，突然「砰」一聲，「他」就在樓梯跟欄杆上撞到了！「背面就這樣出現了一個小缺口」，他說。小金人現在在哪？正如他之前透露的在廚房，「被素食奶油和爆米花守護著。」其實不只奧斯卡獎座，從他之前上傳到Instagram的廚房照中可見，廚房裡真的擺了不少獎！。,中國時報
2014,3,6,屈伏塔念錯名 喊話Let it Go,約翰屈伏塔日前在奧斯卡典禮上，不小心把演唱〈LetitGo〉的伊迪娜梅澤爾，講成了「愛黛兒達奇姆」，日前公開向她道歉。他說：「我捶了自己１天，然後我想『伊迪娜會怎麼說』，她會說『讓它去，讓它去！（LetitGo）』，她是如此的有才華，我很高興《冰雪》奪下兩座小金人。」搞笑的是，當晚有人以「愛黛兒達奇姆」註冊推特，發文：「我要感謝約翰屈伏塔今晚介紹我，沒有你，就沒有我。」。,中國時報
2014,3,5,《86th Academy Awards奧斯卡頒獎典禮回響》奧斯卡典禮疑問多 珍妮佛起肖為傑瑞德 布蘭琪謝茱莉亞 Suck it緣起酒吧中,第86屆奧斯卡頒獎典禮３日的風光落幕，美國收視大破10年紀錄，但讓觀眾留下許多疑惑，影后珍妮佛勞倫斯在台上到底在罵台下的哪個人？新科影后凱特布蘭琪為何要茱莉亞羅勃茲「口交」？送比薩的小弟最後拿到多少小費？艾倫場邊模仿跌倒珍妮佛勞倫斯頒最佳男主角獎時，她指著她左方的觀眾席質問：「你到底在笑什麼？」原來她走上舞台時，艾倫在舞台旁的翼幕學她跌倒的樣子，新科男配角傑瑞德雷托見狀大笑不止，弄得珍妮佛一頭霧水，在台上警告他：「你給我小心點！」凱特布蘭琪拿下最佳影后後，謝詞中對茱莉亞羅勃茲說「Suckit」，意思是「口交」或「滾開」，沒人知道她為何這麼說。她在後台被追問時，只保守地說：「我和茱莉亞在一間酒吧發生了一些事，其他的我不能多說。」比薩送貨員意外成為爆紅人物，他在奧斯卡典禮隔天上主持人艾倫狄珍妮的電視節目，表示他以為只是要送比薩給奧斯卡編劇，沒想到艾倫出現：「艾倫要我跟著她走，我就走上舞台了。」他最後收到約３萬台幣的小費，但該家比薩網路評價分歧，５分滿分只有3.5分，可能不是那麼美味。尤物金露華變僵臉與本屆影帝馬修麥康納一起頒動畫片獎項的老牌影星金露華，面容僵硬，像嗑藥般口齒不清、舉止怪異，過去她可是有名的性感尤物，以希區考克的《迷魂記》大紅，只是整形過頭，弄得小影迷驚駭、老影迷神傷。在最佳影片《明星20呎之遙》的製作團隊致謝辭後，一位女子忽然引吭高歌，也讓人摸不著頭緒。她的名字是達妮洛芙，該部紀錄片主題是永遠離聚光燈20呎之遙的合音歌手，達妮是其中一位主角，曾幫貓王、法蘭克辛納區、湯姆瓊斯等巨星合音，她的高亢歌聲贏得全場來賓起立鼓掌，在奧斯卡舞台上終於成為鎂光燈焦點。,中國時報
2014,3,5,奧斯卡夜未眠 傑瑞德見媽共舞娜姊起高潮,奧斯卡是電影與明星的慶典，頒獎典禮結束後，持續至天明的會後派對正要開始，最受矚目的當然是新科影后影帝，以《藍色茉莉》拿下最佳女主角的凱特布蘭琪，在奧斯卡隔天透露，她整晚跑趴，聲音啞得像正在進行變性的賀爾蒙療程，當晚與熱騰騰的獎座共眠，打趣說：「這是我與先生最接近3P的一晚。」以《藥命俱樂部》拿下最佳男配角的傑瑞德雷托，頂著搖滾巨星與奧斯卡得主雙重身分，跑趴比誰都勤，６點才回到家。他說派對的高潮，是見到他在台上動容感謝的單親老媽，竟和「流行教母」瑪丹娜（娜姊）共舞，完全值回票價。最佳女配角露琵塔尼詠歐，跑趴一點都不像新人，徹夜未眠，狂歡完直接上現場電視節目受訪，問她在派對上遇到誰，她竟然只記得「崩壞女王」麥莉希拉，其他都想不起來，一臉狐疑地問：「昨晚到底發生什麼事啊？」。,中國時報
2014,3,5,自拍照每推1次捐30 三星付出9000萬,本屆奧斯卡頒獎典禮中，最搶眼的莫過於主持人艾倫狄珍妮不停自拍的三星GALAXYNote３手機，外界揣測這次成功的置入，是三星常年贊助奧斯卡獎的一環，但美國三星發言人４日表示，這段「年度行銷」其實是三星與艾倫的額外協議，三星將捐款300萬美金（約9000萬台幣）給艾倫指定的２家慈善機構。艾倫說，她當天與眾明星拍攝的「史上最強自拍照」在推特上每被轉發１次，三星就捐贈１美金（約30台幣），該張照片至今已被轉發300多萬次。三星發言人對科技網站TechCrunch證實將各捐贈150萬美金（約4500萬台幣）給艾倫指定的慈善機構，更贈送艾倫談話節目現場觀眾每人１支該款手機。,中國時報
